"ship","type","time","zone","length","breath","dwt","h_s","t_p","dir","h_sm","h_0","wind_speed","wind_dir","mov_avg","mov_max","mov_sig"
"Ship 29","Bulkcarrier",12/21/17 11:00 AM,6,199.87,32.25,63548,1.51,10.8,328,0.14,0.78,6,118,0.09,0.36,0.17
"Ship 29","Bulkcarrier",12/21/17 12:00 PM,6,199.87,32.25,63548,1.47,10.2,326,0.14,0.96,5,188,0.09,0.21,0.14
"Ship 29","Bulkcarrier",12/21/17 01:00 PM,6,199.87,32.25,63548,1.52,10,324,0.15,1.41,1,220,0.13,0.31,0.22
"Ship 29","Bulkcarrier",12/21/17 02:00 PM,6,199.87,32.25,63548,1.47,10.9,326,0.18,2.02,2,246,0.15,0.39,0.27
"Ship 29","Bulkcarrier",12/21/17 03:00 PM,6,199.87,32.25,63548,1.52,10,325,0.15,2.62,1,185,0.13,0.28,0.21
"Ship 29","Bulkcarrier",12/21/17 04:00 PM,6,199.87,32.25,63548,1.42,10.7,330,0.16,3.06,8,283,0.13,0.33,0.21
"Ship 29","Bulkcarrier",12/21/17 05:00 PM,6,199.87,32.25,63548,1.47,10.9,331,0.17,3.23,8,274,0.14,0.44,0.25
"Ship 29","Bulkcarrier",12/21/17 06:00 PM,6,199.87,32.25,63548,1.54,11.1,329,0.16,3.09,10,159,0.12,0.3,0.19
"Ship 29","Bulkcarrier",12/21/17 07:00 PM,6,199.87,32.25,63548,1.41,10.4,326,0.18,2.69,14,149,0.33,0.45,0.41
"Ship 29","Bulkcarrier",12/21/17 08:00 PM,6,199.87,32.25,63548,1.44,10.6,325,0.14,2.12,17,147,0.11,0.29,0.2
"Ship 29","Bulkcarrier",12/21/17 09:00 PM,6,199.87,32.25,63548,1.39,10.6,321,0.13,1.53,11,132,0.11,0.29,0.19
"Ship 29","Bulkcarrier",12/21/17 10:00 PM,6,199.87,32.25,63548,1.4,10.9,327,0.13,1.08,11,138,0.1,0.25,0.18
"Ship 29","Bulkcarrier",12/21/17 11:00 PM,6,199.87,32.25,63548,1.25,11.2,315,0.13,0.9,11,137,0.06,0.24,0.13
"Ship 29","Bulkcarrier",12/22/17 12:00 AM,6,199.87,32.25,63548,1.35,10.6,324,0.13,1.04,13,137,0.09,0.28,0.17
"Ship 29","Bulkcarrier",12/22/17 01:00 AM,6,199.87,32.25,63548,1.51,11,317,0.15,1.45,15,140,0.08,0.27,0.15
"Ship 29","Bulkcarrier",12/22/17 02:00 AM,6,199.87,32.25,63548,1.4,10.9,322,0.19,2.03,8,137,0.08,0.24,0.15
"Ship 29","Bulkcarrier",12/22/17 03:00 AM,6,199.87,32.25,63548,1.52,10.8,319,0.2,2.64,13,146,0.05,0.28,0.1
"Ship 29","Bulkcarrier",12/22/17 04:00 AM,6,199.87,32.25,63548,1.37,11,323,0.17,3.13,15,146,0.08,0.27,0.15
"Ship 29","Bulkcarrier",12/22/17 05:00 AM,6,199.87,32.25,63548,1.5,10.9,318,0.19,3.39,8,135,0.08,0.18,0.13
"Ship 29","Bulkcarrier",12/22/17 06:00 AM,6,199.87,32.25,63548,1.42,10.1,320,0.23,3.34,13,143,0.09,0.34,0.19
"Ship 29","Bulkcarrier",12/22/17 07:00 AM,6,199.87,32.25,63548,1.63,10.1,320,0.17,3.01,15,142,0.1,0.4,0.19
"Ship 29","Bulkcarrier",12/22/17 08:00 AM,6,199.87,32.25,63548,1.46,10.9,324,0.16,2.45,12,133,0.1,0.23,0.15
"Ship 29","Bulkcarrier",12/22/17 09:00 AM,6,199.87,32.25,63548,1.56,10.8,317,0.15,1.8,7,138,0.14,0.29,0.24
"Ship 29","Bulkcarrier",12/22/17 10:00 AM,6,199.87,32.25,63548,1.49,10.9,321,0.14,1.23,5,124,0.18,0.38,0.3
"Ship 29","Bulkcarrier",12/22/17 11:00 AM,6,199.87,32.25,63548,1.4,11.1,321,0.14,0.89,2,263,0.11,0.25,0.21
"Ship 29","Bulkcarrier",12/22/17 12:00 PM,6,199.87,32.25,63548,1.38,10.9,318,0.13,0.88,3,317,0.1,0.28,0.19
"Ship 29","Bulkcarrier",12/22/17 01:00 PM,6,199.87,32.25,63548,1.51,11.1,318,0.12,1.16,5,124,0.08,0.2,0.13
"Ship 29","Bulkcarrier",12/22/17 02:00 PM,6,199.87,32.25,63548,1.43,10.9,318,0.14,1.64,14,24,0.09,0.24,0.16
"Ship 29","Bulkcarrier",12/22/17 03:00 PM,6,199.87,32.25,63548,1.59,11,332,0.15,2.2,22,26,0.09,0.19,0.15
"Ship 30","Bulkcarrier",02/05/18 01:00 PM,5,225,32.26,77288,3.65,10.5,356,0.33,0.64,50,37,0.08,0.39,0.15
"Ship 30","Bulkcarrier",02/05/18 02:00 PM,5,225,32.26,77288,3.64,12.5,356,0.34,0.89,48,38,0.11,0.4,0.22
"Ship 30","Bulkcarrier",02/05/18 03:00 PM,5,225,32.26,77288,3.49,10.5,353,0.3,1.42,48,36,0.1,0.33,0.18
"Ship 30","Bulkcarrier",02/05/18 04:00 PM,5,225,32.26,77288,3.43,13.3,356,0.31,2.07,48,38,0.14,0.27,0.24
"Ship 30","Bulkcarrier",02/05/18 05:00 PM,5,225,32.26,77288,3.2,13.3,358,0.35,2.7,47,47,0.09,0.26,0.15
"Ship 30","Bulkcarrier",02/05/18 06:00 PM,5,225,32.26,77288,3.02,12.5,359,0.36,3.15,38,46,0.07,0.18,0.12
"Ship 30","Bulkcarrier",02/05/18 07:00 PM,5,225,32.26,77288,3.02,10.5,355,0.32,3.31,42,44,0.06,0.24,0.12
"Ship 30","Bulkcarrier",02/05/18 08:00 PM,5,225,32.26,77288,2.84,11.8,353,0.24,3.16,40,48,0.06,0.13,0.09
"Ship 30","Bulkcarrier",02/05/18 09:00 PM,5,225,32.26,77288,2.68,9.5,356,0.19,2.73,39,42,0.07,0.21,0.12
"Ship 30","Bulkcarrier",02/05/18 10:00 PM,5,225,32.26,77288,2.67,12.5,351,0.25,2.1,36,37,0.07,0.19,0.13
"Ship 30","Bulkcarrier",02/05/18 11:00 PM,5,225,32.26,77288,2.64,11.8,348,0.18,1.46,33,54,0.07,0.19,0.13
"Ship 30","Bulkcarrier",02/06/18 12:00 AM,5,225,32.26,77288,2.39,11.8,349,0.19,0.98,23,94,0.06,0.2,0.11
"Ship 30","Bulkcarrier",02/06/18 01:00 AM,5,225,32.26,77288,2.43,12.5,342,0.17,0.81,12,148,0.07,0.23,0.13
"Ship 30","Bulkcarrier",02/06/18 02:00 AM,5,225,32.26,77288,2.11,9.5,349,0.16,0.98,15,38,0.06,0.19,0.1
"Ship 30","Bulkcarrier",02/06/18 03:00 AM,5,225,32.26,77288,2.3,10,349,0.16,1.42,32,55,0.07,0.19,0.12
"Ship 30","Bulkcarrier",02/06/18 04:00 AM,5,225,32.26,77288,2.45,11.1,345,0.16,2.02,19,63,0.05,0.12,0.08
"Ship 30","Bulkcarrier",02/06/18 05:00 AM,5,225,32.26,77288,2.11,10.5,344,0.18,2.64,17,86,0.05,0.13,0.08
"Ship 30","Bulkcarrier",02/06/18 06:00 AM,5,225,32.26,77288,1.99,11.8,349,0.17,3.13,26,28,0.05,0.14,0.09
"Ship 30","Bulkcarrier",02/06/18 07:00 AM,5,225,32.26,77288,2.06,11.1,345,0.17,3.36,24,55,0.05,0.15,0.08
"Ship 30","Bulkcarrier",02/06/18 08:00 AM,5,225,32.26,77288,1.96,8.7,348,0.16,3.31,25,41,0.04,0.13,0.06
"Ship 30","Bulkcarrier",02/06/18 09:00 AM,5,225,32.26,77288,1.92,9.5,344,0.16,2.99,22,73,0.04,0.15,0.08
"Ship 30","Bulkcarrier",02/06/18 10:00 AM,5,225,32.26,77288,2,8,339,0.16,2.47,9,76,0.05,0.15,0.09
"Ship 30","Bulkcarrier",02/06/18 11:00 AM,5,225,32.26,77288,1.92,7.7,342,0.16,1.84,20,48,0.05,0.14,0.09
"Ship 30","Bulkcarrier",02/06/18 12:00 PM,5,225,32.26,77288,1.86,8.3,348,0.13,1.3,23,26,0.06,0.14,0.09
"Ship 30","Bulkcarrier",02/06/18 01:00 PM,5,225,32.26,77288,2.09,11.1,345,0.14,0.99,23,27,0.05,0.24,0.1
"Ship 30","Bulkcarrier",02/06/18 02:00 PM,5,225,32.26,77288,1.97,10,347,0.14,0.98,18,23,0.05,0.19,0.09
"Ship 30","Bulkcarrier",02/06/18 03:00 PM,5,225,32.26,77288,1.87,11.1,344,0.15,1.24,19,20,0.06,0.14,0.09
"Ship 30","Bulkcarrier",02/06/18 04:00 PM,5,225,32.26,77288,1.88,10.5,348,0.13,1.7,22,31,0.04,0.1,0.06
"Ship 30","Bulkcarrier",02/06/18 05:00 PM,5,225,32.26,77288,1.97,10.6,330,0.17,2.25,22,26,0.05,0.12,0.08
"Ship 30","Bulkcarrier",02/06/18 06:00 PM,5,225,32.26,77288,1.85,11.1,346,0.14,2.75,26,70,0.04,0.13,0.06
"Ship 30","Bulkcarrier",02/06/18 07:00 PM,5,225,32.26,77288,1.88,10.5,343,0.15,3.07,24,22,0.13,0.3,0.21
"Ship 30","Bulkcarrier",02/06/18 08:00 PM,5,225,32.26,77288,2.11,13.3,348,0.18,3.14,39,29,0.07,0.22,0.11
"Ship 30","Bulkcarrier",02/06/18 09:00 PM,5,225,32.26,77288,3.01,11.8,341,0.22,2.95,45,38,0.08,0.21,0.13
"Ship 30","Bulkcarrier",02/06/18 10:00 PM,5,225,32.26,77288,4.76,11.8,324,0.32,2.57,31,57,0.27,0.49,0.39
"Ship 30","Bulkcarrier",02/06/18 11:00 PM,5,225,32.26,77288,4.67,11.8,328,0.3,2.04,39,45,0.17,0.54,0.32
"Ship 30","Bulkcarrier",02/07/18 12:00 AM,5,225,32.26,77288,5.29,11.8,331,0.38,1.53,33,56,0.21,0.62,0.4
"Ship 30","Bulkcarrier",02/07/18 01:00 AM,5,225,32.26,77288,5.15,11.8,335,0.31,1.19,44,18,0.31,0.6,0.49
"Ship 30","Bulkcarrier",02/07/18 02:00 AM,5,225,32.26,77288,6.16,12.5,335,0.34,1.09,47,36,0.35,0.86,0.66
"Ship 30","Bulkcarrier",02/07/18 03:00 AM,5,225,32.26,77288,5.39,16.7,338,0.38,1.26,39,34,0.4,0.93,0.71
"Ship 30","Bulkcarrier",02/07/18 04:00 AM,5,225,32.26,77288,6.66,12.5,334,0.35,1.63,35,42,0.3,0.61,0.49
"Ship 30","Bulkcarrier",02/07/18 05:00 AM,5,225,32.26,77288,5.65,14.3,334,0.41,2.1,41,25,0.26,0.65,0.42
"Ship 30","Bulkcarrier",02/07/18 06:00 AM,5,225,32.26,77288,5.7,16.7,336,0.39,2.57,48,39,0.29,0.75,0.48
"Ship 30","Bulkcarrier",02/07/18 07:00 AM,5,225,32.26,77288,5.99,14.3,336,0.49,2.91,49,44,0.22,0.56,0.37
"Ship 30","Bulkcarrier",02/07/18 08:00 AM,5,225,32.26,77288,6.45,14.3,335,0.39,3.06,50,38,0.26,0.57,0.41
"Ship 30","Bulkcarrier",02/07/18 09:00 AM,5,225,32.26,77288,6.35,14.3,334,0.44,2.98,42,40,0.29,1.17,0.53
"Ship 30","Bulkcarrier",02/07/18 10:00 AM,5,225,32.26,77288,5.55,13.3,335,0.37,2.69,29,59,0.35,0.9,0.64
"Ship 30","Bulkcarrier",02/07/18 11:00 AM,5,225,32.26,77288,5.51,12.5,333,0.37,2.27,28,80,0.22,0.42,0.35
"Ship 30","Bulkcarrier",02/07/18 12:00 PM,5,225,32.26,77288,5.98,16.7,330,0.33,1.78,22,78,0.38,1.06,0.68
"Ship 30","Bulkcarrier",02/07/18 01:00 PM,5,225,32.26,77288,5.15,15.4,333,0.36,1.37,32,55,0.22,0.44,0.34
"Ship 30","Bulkcarrier",02/07/18 02:00 PM,5,225,32.26,77288,5.04,14.3,333,0.32,1.15,26,64,0.21,0.53,0.35
"Ship 30","Bulkcarrier",02/07/18 03:00 PM,5,225,32.26,77288,5.36,15.4,333,0.36,1.17,22,40,0.32,0.8,0.52
"Ship 30","Bulkcarrier",02/07/18 04:00 PM,5,225,32.26,77288,4.66,15.4,336,0.33,1.41,33,35,0.25,0.56,0.4
"Ship 30","Bulkcarrier",02/07/18 05:00 PM,5,225,32.26,77288,4.85,15.4,332,0.3,1.76,31,36,0.2,0.41,0.3
"Ship 30","Bulkcarrier",02/07/18 06:00 PM,5,225,32.26,77288,4.82,14.3,333,0.37,2.19,25,79,0.24,0.58,0.35
"Ship 30","Bulkcarrier",02/07/18 07:00 PM,5,225,32.26,77288,4.53,14.3,332,0.35,2.59,18,65,0.18,0.45,0.28
"Ship 30","Bulkcarrier",02/07/18 08:00 PM,5,225,32.26,77288,4.4,14.3,328,0.35,2.85,12,147,0.18,0.52,0.27
"Ship 30","Bulkcarrier",02/07/18 09:00 PM,5,225,32.26,77288,3.61,15.5,332,0.29,2.91,15,139,0.18,0.49,0.28
"Ship 30","Bulkcarrier",02/07/18 10:00 PM,5,225,32.26,77288,4.22,15.4,331,0.38,2.77,16,108,0.18,0.49,0.29
"Ship 30","Bulkcarrier",02/07/18 11:00 PM,5,225,32.26,77288,4.18,14.3,330,0.39,2.46,15,147,0.19,0.47,0.3
"Ship 30","Bulkcarrier",02/08/18 12:00 AM,5,225,32.26,77288,3.92,15.4,336,0.33,2.06,15,148,0.19,0.38,0.29
"Ship 30","Bulkcarrier",02/08/18 01:00 AM,5,225,32.26,77288,4.19,15.4,327,0.32,1.66,14,148,0.24,0.53,0.38
"Ship 30","Bulkcarrier",02/08/18 02:00 AM,5,225,32.26,77288,3.92,14.3,328,0.32,1.4,13,149,0.23,0.58,0.37
"Ship 30","Bulkcarrier",02/08/18 03:00 AM,5,225,32.26,77288,4.18,14.3,330,0.31,1.33,14,150,0.19,0.38,0.28
"Ship 30","Bulkcarrier",02/08/18 04:00 AM,5,225,32.26,77288,3.98,15.4,328,0.32,1.46,13,152,0.23,0.73,0.44
"Ship 30","Bulkcarrier",02/08/18 05:00 AM,5,225,32.26,77288,3.59,15.4,331,0.27,1.75,12,142,0.19,0.46,0.3
"Ship 30","Bulkcarrier",02/08/18 06:00 AM,5,225,32.26,77288,3.71,14.3,328,0.29,2.12,13,148,0.16,0.32,0.23
"Ship 30","Bulkcarrier",02/08/18 07:00 AM,5,225,32.26,77288,3.43,14.3,325,0.33,2.49,14,145,0.14,0.27,0.22
"Ship 30","Bulkcarrier",02/08/18 08:00 AM,5,225,32.26,77288,3.12,14.3,331,0.29,2.77,13,150,0.22,0.65,0.38
"Ship 30","Bulkcarrier",02/08/18 09:00 AM,5,225,32.26,77288,3.04,13.3,329,0.29,2.9,12,159,0.13,0.34,0.19
"Ship 30","Bulkcarrier",02/08/18 10:00 AM,5,225,32.26,77288,3.17,14.3,323,0.27,2.85,21,212,0.17,0.33,0.26
"Ship 30","Bulkcarrier",02/08/18 11:00 AM,5,225,32.26,77288,2.9,14.3,325,0.24,2.63,18,220,0.15,0.33,0.24
"Ship 33","General cargo",01/16/18 12:00 AM,4,138.86,15.87,10273,2.09,10.5,312,0.21,2.48,22,264,0.13,0.42,0.22
"Ship 33","General cargo",01/16/18 01:00 AM,4,138.86,15.87,10273,2.39,10.1,313,0.21,3.07,22,264,0.13,0.38,0.22
"Ship 33","General cargo",01/16/18 02:00 AM,4,138.86,15.87,10273,2.35,10.6,314,0.24,3.47,20,252,0.12,0.26,0.18
"Ship 33","General cargo",01/16/18 03:00 AM,4,138.86,15.87,10273,2.74,10.3,318,0.26,3.57,20,264,0.17,0.41,0.27
"Ship 33","General cargo",01/16/18 04:00 AM,4,138.86,15.87,10273,2.88,10.7,318,0.28,3.36,16,258,0.23,0.53,0.36
"Ship 33","General cargo",01/16/18 05:00 AM,4,138.86,15.87,10273,3.41,10,322,0.25,2.87,17,260,0.23,0.53,0.41
"Ship 33","General cargo",01/16/18 11:00 AM,4,138.86,15.87,10273,5.37,12.7,327,0.29,1.51,19,266,0.27,1.1,0.51
"Ship 33","General cargo",01/16/18 12:00 PM,4,138.86,15.87,10273,4.88,12.5,330,0.3,2.1,20,261,0.39,1.18,0.71
"Ship 33","General cargo",01/16/18 01:00 PM,4,138.86,15.87,10273,5.72,13.2,331,0.34,2.72,23,263,0.3,0.97,0.47
"Ship 33","General cargo",01/16/18 02:00 PM,4,138.86,15.87,10273,5.98,12.4,329,0.36,3.19,23,262,0.35,0.86,0.58
"Ship 33","General cargo",01/16/18 03:00 PM,4,138.86,15.87,10273,5.56,12,329,0.4,3.39,24,268,0.47,1.26,0.89
"Ship 33","General cargo",01/16/18 04:00 PM,4,138.86,15.87,10273,5.8,13.9,327,0.42,3.3,22,272,0.65,1.74,1.04
"Ship 33","General cargo",01/16/18 05:00 PM,4,138.86,15.87,10273,5.85,14.2,327,0.37,2.9,24,266,0.55,1.44,0.98
"Ship 33","General cargo",01/16/18 06:00 PM,4,138.86,15.87,10273,6.62,14.2,329,0.38,2.3,24,266,0.46,1.01,0.7
"Ship 33","General cargo",01/16/18 11:00 PM,4,138.86,15.87,10273,6.23,14.2,327,0.42,1.44,19,269,0.5,1.3,0.94
"Ship 33","General cargo",01/17/18 12:00 AM,4,138.86,15.87,10273,7.49,14.3,328,0.45,2.07,19,284,0.56,1.51,0.96
"Ship 33","General cargo",01/17/18 01:00 AM,4,138.86,15.87,10273,7.55,14.3,327,0.43,2.76,24,305,0.95,1.91,1.49
"Ship 33","General cargo",01/17/18 02:00 AM,4,138.86,15.87,10273,6.29,14,328,0.45,3.31,19,315,0.55,1.73,1.01
"Ship 33","General cargo",01/17/18 03:00 AM,4,138.86,15.87,10273,7.31,14.3,332,0.54,3.61,20,305,1.23,3.62,2.3
"Ship 33","General cargo",01/17/18 04:00 AM,4,138.86,15.87,10273,8.04,14.3,328,0.48,3.56,18,336,1.68,4.32,2.85
"Ship 33","General cargo",01/17/18 05:00 AM,4,138.86,15.87,10273,8.43,14.5,331,0.41,3.17,14,349,0.82,3.97,1.81
"Ship 33","General cargo",01/17/18 06:00 AM,4,138.86,15.87,10273,6.94,14.3,331,0.5,2.56,13,317,0.68,2.25,1.36
"Ship 34","General cargo",03/12/18 05:00 PM,3,107,18.43,9273,3.64,12.5,319,0.23,1.84,20,251,0.52,1.21,0.82
"Ship 34","General cargo",03/12/18 06:00 PM,3,107,18.43,9273,3.24,12.5,319,0.22,1.69,19,244,0.27,0.76,0.42
"Ship 34","General cargo",03/12/18 07:00 PM,3,107,18.43,9273,2.92,11.8,324,0.23,1.71,17,215,0.29,0.59,0.41
"Ship 34","General cargo",03/12/18 08:00 PM,3,107,18.43,9273,3.14,11.8,320,0.22,1.9,17,216,0.32,0.81,0.49
"Ship 34","General cargo",03/12/18 09:00 PM,3,107,18.43,9273,3.2,11.1,320,0.24,2.22,27,228,0.35,0.66,0.51
"Ship 34","General cargo",03/12/18 10:00 PM,3,107,18.43,9273,2.88,11.8,316,0.24,2.6,13,182,0.32,0.75,0.47
"Ship 34","General cargo",03/12/18 11:00 PM,3,107,18.43,9273,2.91,11.8,316,0.23,2.96,14,134,0.41,0.98,0.65
"Ship 34","General cargo",03/13/18 12:00 AM,3,107,18.43,9273,3.21,11.8,316,0.22,3.18,18,122,0.35,1.01,0.54
"Ship 34","General cargo",03/13/18 01:00 AM,3,107,18.43,9273,2.88,11.8,319,0.23,3.22,15,118,0.48,0.98,0.75
"Ship 34","General cargo",03/13/18 02:00 AM,3,107,18.43,9273,2.97,11.8,317,0.27,3.07,12,92,0.57,1.33,0.94
"Ship 34","General cargo",03/13/18 03:00 AM,3,107,18.43,9273,2.64,11.1,323,0.19,2.74,16,127,0.5,1.45,0.88
"Ship 34","General cargo",03/13/18 04:00 AM,3,107,18.43,9273,2.93,11.1,329,0.21,2.32,10,123,0.34,1.03,0.61
"Ship 34","General cargo",03/13/18 05:00 AM,3,107,18.43,9273,2.87,11.8,324,0.21,1.92,6,64,0.96,1.31,1.21
"Ship 34","General cargo",03/13/18 09:00 AM,3,107,18.43,9273,2.38,11.8,330,0.16,1.95,7,184,0.42,1.08,0.79
"Ship 34","General cargo",03/13/18 10:00 AM,3,107,18.43,9273,2.2,11.1,332,0.16,2.33,28,228,0.27,0.78,0.45
"Ship 34","General cargo",03/13/18 11:00 AM,3,107,18.43,9273,1.94,11.1,331,0.2,2.73,28,235,0.25,0.58,0.39
"Ship 34","General cargo",03/13/18 12:00 PM,3,107,18.43,9273,2,11.1,334,0.18,3.04,26,242,0.24,0.89,0.4
"Ship 34","General cargo",03/13/18 01:00 PM,3,107,18.43,9273,1.95,11.1,328,0.17,3.18,31,240,0.24,0.65,0.38
"Ship 34","General cargo",03/13/18 02:00 PM,3,107,18.43,9273,1.89,11.1,326,0.17,3.11,37,234,0.2,0.48,0.32
"Ship 35","Bulkcarrier",02/15/18 01:00 PM,6,228.99,32.26,81837,5.69,18.2,313,0.35,2.68,34,220,0.22,0.47,0.32
"Ship 35","Bulkcarrier",02/15/18 02:00 PM,6,228.99,32.26,81837,5.48,15.4,315,0.48,3.25,28,229,0.28,0.61,0.45
"Ship 35","Bulkcarrier",02/15/18 03:00 PM,6,228.99,32.26,81837,5.15,18.2,314,0.46,3.54,19,251,0.22,0.44,0.33
"Ship 35","Bulkcarrier",02/15/18 04:00 PM,6,228.99,32.26,81837,6.17,18.2,318,0.46,3.49,12,234,0.21,0.62,0.33
"Ship 35","Bulkcarrier",02/15/18 05:00 PM,6,228.99,32.26,81837,5.04,18.2,315,0.44,3.12,17,228,0.24,0.52,0.37
"Ship 35","Bulkcarrier",02/15/18 06:00 PM,6,228.99,32.26,81837,4.74,16.7,313,0.39,2.49,15,291,0.18,0.39,0.3
"Ship 35","Bulkcarrier",02/15/18 07:00 PM,6,228.99,32.26,81837,5.3,16.7,317,0.42,1.78,6,23,0.18,0.41,0.3
"Ship 35","Bulkcarrier",02/15/18 08:00 PM,6,228.99,32.26,81837,4.52,18.2,317,0.33,1.18,4,68,0.2,0.61,0.32
"Ship 35","Bulkcarrier",02/15/18 09:00 PM,6,228.99,32.26,81837,4.98,18.2,320,0.37,0.86,5,177,0.16,0.38,0.26
"Ship 35","Bulkcarrier",02/15/18 10:00 PM,6,228.99,32.26,81837,5.2,16.7,319,0.36,0.9,9,29,0.18,0.38,0.29
"Ship 35","Bulkcarrier",02/15/18 11:00 PM,6,228.99,32.26,81837,5.55,16.7,321,0.44,1.3,4,67,0.17,0.41,0.26
"Ship 35","Bulkcarrier",02/16/18 12:00 AM,6,228.99,32.26,81837,6.3,16.7,321,0.4,1.96,1,158,0.2,0.42,0.32
"Ship 35","Bulkcarrier",02/16/18 01:00 AM,6,228.99,32.26,81837,6.03,15.4,321,0.58,2.72,7,80,0.19,0.55,0.3
"Ship 35","Bulkcarrier",02/16/18 02:00 AM,6,228.99,32.26,81837,5.55,16.7,312,0.44,3.38,8,46,0.22,0.54,0.36
"Ship 35","Bulkcarrier",02/16/18 03:00 AM,6,228.99,32.26,81837,4.84,16.7,312,0.43,3.78,10,41,0.23,0.51,0.36
"Ship 35","Bulkcarrier",02/16/18 04:00 AM,6,228.99,32.26,81837,5.14,16.7,322,0.43,3.8,8,40,0.23,0.66,0.4
"Ship 35","Bulkcarrier",02/16/18 05:00 AM,6,228.99,32.26,81837,5.89,16.7,317,0.44,3.46,8,38,0.26,0.59,0.41
"Ship 35","Bulkcarrier",02/16/18 06:00 AM,6,228.99,32.26,81837,5.26,16.7,316,0.42,2.84,4,124,0.22,0.62,0.37
"Ship 35","Bulkcarrier",02/16/18 07:00 AM,6,228.99,32.26,81837,5.18,16.7,318,0.44,2.05,4,130,0.22,0.44,0.32
"Ship 35","Bulkcarrier",02/16/18 08:00 AM,6,228.99,32.26,81837,5.37,16.7,319,0.36,1.32,5,110,0.17,0.44,0.25
"Ship 35","Bulkcarrier",02/16/18 09:00 AM,6,228.99,32.26,81837,5.18,16.7,321,0.38,0.86,1,127,0.19,0.46,0.3
"Ship 35","Bulkcarrier",02/16/18 10:00 AM,6,228.99,32.26,81837,4.86,16.7,321,0.31,0.73,2,140,0.19,0.51,0.3
"Ship 35","Bulkcarrier",02/16/18 11:00 AM,6,228.99,32.26,81837,4.58,16.7,321,0.31,0.99,1,177,0.2,0.5,0.31
"Ship 35","Bulkcarrier",02/16/18 12:00 PM,6,228.99,32.26,81837,4.72,16.7,325,0.52,1.58,4,345,0.16,0.46,0.27
"Ship 35","Bulkcarrier",02/16/18 01:00 PM,6,228.99,32.26,81837,4.68,16.7,318,0.43,2.3,1,236,0.15,0.33,0.26
"Ship 35","Bulkcarrier",02/16/18 02:00 PM,6,228.99,32.26,81837,4.67,15.4,322,0.41,3,7,306,0.14,0.4,0.21
"Ship 35","Bulkcarrier",02/16/18 03:00 PM,6,228.99,32.26,81837,4.75,16.7,322,0.41,3.47,9,329,0.13,0.29,0.19
"Ship 35","Bulkcarrier",02/16/18 04:00 PM,6,228.99,32.26,81837,4.15,15.4,324,0.33,3.61,9,304,0.12,0.4,0.19
"Ship 35","Bulkcarrier",02/16/18 05:00 PM,6,228.99,32.26,81837,4.93,15.4,323,0.41,3.39,16,319,0.1,0.28,0.18
"Ship 35","Bulkcarrier",02/16/18 06:00 PM,6,228.99,32.26,81837,4.59,15.4,318,0.36,2.86,16,301,0.11,0.28,0.17
"Ship 35","Bulkcarrier",02/16/18 07:00 PM,6,228.99,32.26,81837,4.45,15.4,323,0.3,2.13,10,288,0.14,0.38,0.24
"Ship 35","Bulkcarrier",02/16/18 08:00 PM,6,228.99,32.26,81837,4.56,15.4,320,0.35,1.37,13,175,0.15,0.42,0.26
"Ship 35","Bulkcarrier",02/16/18 09:00 PM,6,228.99,32.26,81837,4.65,15.4,321,0.32,0.82,13,52,0.13,0.35,0.23
"Ship 35","Bulkcarrier",02/16/18 10:00 PM,6,228.99,32.26,81837,3.64,14.3,319,0.31,0.66,10,170,0.11,0.32,0.2
"Ship 35","Bulkcarrier",02/16/18 11:00 PM,6,228.99,32.26,81837,4.64,15.4,319,0.33,0.9,4,210,0.16,0.42,0.26
"Ship 35","Bulkcarrier",02/17/18 12:00 AM,6,228.99,32.26,81837,3.72,15.4,321,0.3,1.46,9,156,0.14,0.44,0.23
"Ship 35","Bulkcarrier",02/17/18 01:00 AM,6,228.99,32.26,81837,3.74,14.3,314,0.28,2.21,14,147,0.12,0.29,0.2
"Ship 35","Bulkcarrier",02/17/18 02:00 AM,6,228.99,32.26,81837,3.26,15.5,320,0.3,2.98,14,153,0.13,0.31,0.21
"Ship 35","Bulkcarrier",02/17/18 03:00 AM,6,228.99,32.26,81837,3.55,14.3,316,0.29,3.56,12,151,0.1,0.33,0.16
"Ship 35","Bulkcarrier",02/17/18 04:00 AM,6,228.99,32.26,81837,3.43,14.3,322,0.34,3.81,10,168,0.1,0.29,0.16
"Ship 35","Bulkcarrier",02/17/18 05:00 AM,6,228.99,32.26,81837,3.3,15.4,320,0.3,3.66,8,156,0.11,0.25,0.17
"Ship 35","Bulkcarrier",02/17/18 06:00 AM,6,228.99,32.26,81837,3.2,14.3,319,0.37,3.15,12,149,0.1,0.27,0.17
"Ship 35","Bulkcarrier",02/17/18 07:00 AM,6,228.99,32.26,81837,3.07,15.4,316,0.26,2.38,13,147,0.11,0.24,0.18
"Ship 35","Bulkcarrier",02/17/18 08:00 AM,6,228.99,32.26,81837,2.92,14.3,321,0.26,1.55,11,141,0.14,0.37,0.23
"Ship 35","Bulkcarrier",02/17/18 09:00 AM,6,228.99,32.26,81837,3.34,14.3,320,0.31,0.88,4,128,0.09,0.25,0.15
"Ship 35","Bulkcarrier",02/17/18 10:00 AM,6,228.99,32.26,81837,2.98,14.3,318,0.24,0.56,1,190,0.09,0.28,0.15
"Ship 35","Bulkcarrier",02/17/18 11:00 AM,6,228.99,32.26,81837,3.13,14.3,321,0.26,0.64,4,68,0.09,0.2,0.13
