"ship","type","time","zone","length","breath","dwt","h_s","t_p","dir","h_sm","h_0","wind_speed","wind_dir","mov_avg","mov_max","mov_sig"
"Ship 4","General Cargo",11/18/19,4,115.5,16.9,6390,3.5,14.4,327,0.28,3.12,17.5,343,0.25,0.62,0.36
"Ship 4","General Cargo",11/18/19,4,115.5,16.9,6390,3.3,14.8,330,0.3,3.38,22.4,344,0.21,0.57,0.3
"Ship 4","General Cargo",11/18/19,4,115.5,16.9,6390,3.3,14.5,325,0.3,3.39,14.4,41,0.18,0.42,0.27
"Ship 4","General Cargo",11/18/19,4,115.5,16.9,6390,3.2,14.6,326,0.3,3.16,10.7,113,0.22,0.45,0.3
"Ship 4","General Cargo",11/18/19,4,115.5,16.9,6390,3,12.6,327,0.28,2.73,14.3,24,0.14,0.37,0.22
"Ship 4","General Cargo",11/18/19,4,115.5,16.9,6390,3.1,13.1,326,0.27,2.18,8.6,136,0.2,0.35,0.25
"Ship 4","General Cargo",11/18/19,4,115.5,16.9,6390,2.3,14.7,327,0.31,1.67,6.7,122,0.21,0.49,0.27
"Ship 4","General Cargo",11/18/19,4,115.5,16.9,6390,2,14.5,325,0.25,1.32,4.8,160,0.24,0.24,"NaN"
"Ship 17","General Cargo",01/21/20,3,90,14.4,4891,1.7,14.7,338,0.27,0.98,38.7,27.5,1.41,1.64,1.5
"Ship 17","General Cargo",01/22/20,3,90,14.4,4891,1.6,13.6,340,0.25,3.16,45.05,19,0.17,0.45,0.27
"Ship 17","General Cargo",01/22/20,3,90,14.4,4891,1.7,14.4,338,0.22,3.38,33.9,19.5,0.17,0.4,0.27
"Ship 17","General Cargo",01/22/20,3,90,14.4,4891,1.8,14,338,0.22,3.31,34.05,20,0.2,0.47,0.32
"Ship 17","General Cargo",01/22/20,3,90,14.4,4891,1.4,9.7,340,0.2,0.99,38.65,16,1.42,1.68,1.51
"Ship 17","General Cargo",01/22/20,3,90,14.4,4891,1.6,13.6,338,0.16,1.01,34.55,11.5,1.4,1.59,1.48
"Ship 17","General Cargo",01/22/20,3,90,14.4,4891,1.7,14.8,334,0.28,2.95,43.75,10.5,0.11,0.39,0.22
"Ship 17","General Cargo",01/22/20,3,90,14.4,4891,1.8,14,332,0.25,3.29,39.9,9,0.06,0.33,0.14
"Ship 17","General Cargo",01/22/20,3,90,14.4,4891,1.7,13.3,336,0.28,3.33,47.3,19.5,0.07,0.27,0.15
"Ship 17","General Cargo",01/22/20,3,90,14.4,4891,1.6,13.5,336,0.23,3.09,42.35,22,0.17,0.48,0.27
"Ship 17","General Cargo",01/22/20,3,90,14.4,4891,1.7,7.6,341,0.21,2.63,37.65,14,0.24,0.5,0.35
"Ship 17","General Cargo",01/22/20,3,90,14.4,4891,1.4,9.8,342,0.24,2,34.35,13.5,0.2,0.4,0.28
"Ship 17","General Cargo",01/22/20,3,90,14.4,4891,1.7,13.3,336,0.15,1.78,37.1,13,0.13,0.29,0.19
"Ship 17","General Cargo",01/22/20,3,90,14.4,4891,1.8,9.4,339,0.21,2.43,31.75,16,0.06,0.29,0.13
"Ship 17","General Cargo",01/23/20,3,90,14.4,4891,1.5,8.1,342,0.21,3.08,6.95,121.5,0.02,0.27,0.1
"Ship 17","General Cargo",01/23/20,3,90,14.4,4891,1.9,8.7,342,0.22,3.52,14.3,40.5,0.01,0.31,0.09
"Ship 17","General Cargo",01/23/20,3,90,14.4,4891,1.9,12.7,337,0.22,3.69,15.45,71,0.01,0.23,0.09
"Ship 17","General Cargo",01/23/20,3,90,14.4,4891,1.8,9.6,340,0.19,3.5,14.45,67.5,0.04,0.31,0.13
"Ship 17","General Cargo",01/23/20,3,90,14.4,4891,1.6,8.5,341,0.23,3.04,10.5,103.5,0.07,0.32,0.15
"Ship 17","General Cargo",01/23/20,3,90,14.4,4891,1.7,12.1,338,0.2,2.41,6.65,87,0.12,0.43,0.21
"Ship 17","General Cargo",01/23/20,3,90,14.4,4891,1.6,9.1,341,0.16,1.72,8.7,48.5,0.14,0.41,0.23
"Ship 17","General Cargo",01/23/20,3,90,14.4,4891,1.5,11.7,340,0.15,2.07,12.6,45,0.13,0.33,0.21
"Ship 7","General Cargo",01/28/20,5,88.6,12.5,3792,3.9,15.8,322,0.34,2.06,10,278,0.74,2.02,1.19
"Ship 7","General Cargo",01/28/20,5,88.6,12.5,3792,4.8,14.1,322,0.31,2.7,9.7,237,0.55,1.49,0.97
"Ship 7","General Cargo",01/28/20,5,88.6,12.5,3792,4.7,14.4,321,0.33,3.23,7.6,236,0.52,1.23,0.81
"Ship 14","General Cargo",01/29/20,4,137.8,15.9,10750,3.8,15.1,316,0.35,2.97,44.25,204,0.24,0.61,0.38
"Ship 14","General Cargo",01/29/20,4,137.8,15.9,10750,3.3,15.2,316,0.41,3.35,47.2,207,0.24,0.87,0.41
"Ship 14","General Cargo",01/29/20,4,137.8,15.9,10750,3.8,16,318,0.46,3.47,34.35,211.5,0.25,0.87,0.44
"Ship 14","General Cargo",01/29/20,4,137.8,15.9,10750,3.3,15,319,0.33,3.32,31.4,203,0.23,1.24,0.42
"Ship 14","General Cargo",01/29/20,4,137.8,15.9,10750,2.8,13.6,321,0.32,2.93,37.7,199.5,0.21,0.67,0.36
"Ship 14","General Cargo",01/29/20,4,137.8,15.9,10750,2.7,14.1,319,0.33,2.38,40.25,203,0.16,0.55,0.27
"Ship 14","General Cargo",01/29/20,4,137.8,15.9,10750,2.5,13.7,316,0.33,1.82,35.3,208,0.18,0.63,0.32
"Ship 14","General Cargo",01/29/20,4,137.8,15.9,10750,2.5,14.6,317,0.33,1.42,29.75,206.5,0.13,0.51,0.22
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,1.9,14.6,314,0.28,1.28,41.75,196.5,0.12,0.29,0.18
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.1,14.5,313,0.29,1.45,58.65,194,0.12,0.46,0.2
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.8,14.4,315,0.31,1.87,42.55,191,0.12,0.32,0.19
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.6,14.3,311,0.33,2.42,56.8,193.5,0.11,0.36,0.19
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.3,12.9,308,0.38,3.01,49.55,188,0.11,0.35,0.19
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.7,13.6,311,0.34,3.47,51.85,187,0.1,0.34,0.18
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.6,12.8,312,0.37,3.68,52.3,191,0.11,0.38,0.19
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.4,13.1,315,0.37,3.62,52.15,188.5,0.11,0.35,0.19
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.1,14.1,314,0.33,3.28,46.25,181.5,0.09,0.41,0.16
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.1,13.4,310,0.27,2.73,48.9,189.5,0.09,0.44,0.17
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.1,11.9,310,0.3,2.13,36.6,192.5,0.07,0.27,0.13
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2,13.4,312,0.24,1.61,31.35,199,0.1,0.43,0.16
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2,13.1,309,0.25,1.36,9.85,217.5,0.14,0.51,0.23
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.2,14.1,316,0.22,1.37,25.7,223.5,0.08,0.28,0.14
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.1,13.2,312,0.22,1.65,23.8,228.5,0.09,0.45,0.16
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.1,11.6,310,0.23,2.1,19.15,234.5,0.11,0.36,0.19
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.2,11,310,0.25,2.6,23.55,243,0.1,0.39,0.17
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.2,11.4,310,0.22,3.04,19.15,223.5,0.12,0.49,0.2
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,2.3,10.5,307,0.29,3.27,21.2,228.5,0.11,0.38,0.18
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,1.8,12,311,0.25,3.29,15.4,219.5,0.11,0.33,0.19
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,1.8,10.8,309,0.25,3.06,8.2,216.5,0.13,0.35,0.2
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,1.9,12,311,0.25,2.65,15.2,210.5,0.13,0.36,0.22
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,1.7,12,309,0.26,2.14,15.1,205,0.11,0.36,0.17
"Ship 14","General Cargo",01/30/20,4,137.8,15.9,10750,1.6,11.1,308,0.22,1.69,13.45,208.5,0.14,0.32,0.19
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.6,11.7,309,0.21,1.43,9.5,215,0.18,0.4,0.24
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.5,11,305,0.2,1.42,11.75,202,0.16,0.42,0.25
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.7,12.3,309,0.21,1.64,16.95,217.5,0.13,0.26,0.18
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.6,10.8,309,0.22,2.05,21.2,212,0.13,0.28,0.18
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.8,10.7,307,0.22,2.56,23.65,209.5,0.12,0.38,0.2
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.6,11.4,308,0.21,3.03,26.2,207,0.12,0.33,0.19
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.4,12.6,307,0.22,3.36,11.5,189.5,0.12,0.43,0.19
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.5,11.6,308,0.18,3.47,14.4,218.5,0.11,0.3,0.18
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.4,10.7,308,0.21,3.32,8.8,191,0.14,0.37,0.22
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.2,11.7,311,0.2,2.93,16.15,200,0.08,0.24,0.13
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.2,10.8,307,0.19,2.44,23,192.5,0.09,0.23,0.13
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.1,11.1,306,0.21,1.91,26.5,204.5,0.08,0.25,0.14
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.1,11.2,303,0.19,1.54,40.35,193,0.06,0.18,0.1
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.1,10.8,302,0.17,1.41,38.5,196,0.07,0.18,0.1
"Ship 14","General Cargo",01/31/20,4,137.8,15.9,10750,1.2,10.4,305,0.19,1.51,49.7,192.5,0.05,0.21,0.09
"Ship 44","General Cargo",02/12/20,3,87.9,12.8,3680,3.6,14.9,323,0.34,2.65,3.95,330.5,0.38,1.15,0.64
"Ship 44","General Cargo",02/12/20,3,87.9,12.8,3680,3.7,15.2,322,0.4,3.45,3,279,0.45,1.31,0.77
"Ship 44","General Cargo",02/12/20,3,87.9,12.8,3680,4.6,15.3,321,0.36,3.93,2.65,276.5,0.47,1.49,0.81
"Ship 44","General Cargo",02/12/20,3,87.9,12.8,3680,3.7,15.5,322,0.4,3.99,4.1,183,0.53,1.38,0.86
"Ship 20","General Cargo",02/13/20,4,88.8,12.5,3850,3.5,13.3,321,0.3,2.78,17.2,265.5,0.66,1.95,1.11
"Ship 20","General Cargo",02/13/20,4,88.8,12.5,3850,4.7,13.8,320,0.27,3.45,17.6,265,0.53,1.79,0.9
"Ship 20","General Cargo",02/13/20,4,88.8,12.5,3850,4.9,14.7,318,0.35,3.8,12.4,258,0.57,1.23,0.93
"Ship 20","General Cargo",02/13/20,4,88.8,12.5,3850,6.5,16.2,319,0.39,3.76,5.7,238.5,0.74,1.66,1.16
"Ship 20","General Cargo",02/13/20,4,88.8,12.5,3850,5.5,16,319,0.41,3.32,9.65,125.5,0.83,1.83,1.28
"Ship 20","General Cargo",02/14/20,4,88.8,12.5,3850,4.2,15,316,0.4,2.67,21.3,190,0.63,1.59,1.06
"Ship 20","General Cargo",02/14/20,4,88.8,12.5,3850,4.5,13.6,316,0.45,3.35,28.7,178,0.62,1.78,1.03
"Ship 20","General Cargo",02/14/20,4,88.8,12.5,3850,3.9,14.2,316,0.43,3.8,17.15,185,0.59,1.78,1.09
"Ship 20","General Cargo",02/14/20,4,88.8,12.5,3850,3.9,14.7,315,0.39,3.89,19.6,177,0.51,1.73,0.88
"Ship 20","General Cargo",02/14/20,4,88.8,12.5,3850,3.1,12.4,320,0.37,3.62,23.05,152,0.53,1.2,0.89
"Ship 20","General Cargo",02/14/20,4,88.8,12.5,3850,2.7,13.7,319,0.32,3.05,28.2,188,0.46,1.45,0.8
"Ship 20","General Cargo",02/14/20,4,88.8,12.5,3850,2.8,13.9,317,0.32,2.27,32.1,192.5,0.33,1.35,0.59
"Ship 20","General Cargo",02/14/20,4,88.8,12.5,3850,2.2,12.9,311,0.28,2.78,21.7,208,0.4,1.13,0.66
"Ship 20","General Cargo",02/14/20,4,88.8,12.5,3850,2.1,12.6,314,0.3,3.3,27.55,170,0.4,1,0.67
"Ship 3","Bulk Carrier",02/18/20,6,180,30,35063,4.7,15.1,321,0.44,2.74,7.95,149,0.81,1.7,1.25
"Ship 3","Bulk Carrier",02/18/20,6,180,30,35063,4.7,15.8,319,0.52,2.91,8.25,233.5,0.78,2.16,1.25
"Ship 3","Bulk Carrier",02/18/20,6,180,30,35063,3.7,13.9,318,0.42,2.92,7.55,252,0.49,1.19,0.79
"Ship 3","Bulk Carrier",02/18/20,6,180,30,35063,4.7,15.4,319,0.39,2.74,7.3,267.5,0.46,1.09,0.73
"Ship 3","Bulk Carrier",02/18/20,6,180,30,35063,3.4,14.7,320,0.39,2.38,6.15,276,0.46,1.15,0.72
"Ship 3","Bulk Carrier",02/18/20,6,180,30,35063,3.8,15.1,320,0.4,1.97,7.95,289.5,0.59,1.68,1.04
"Ship 3","Bulk Carrier",02/18/20,6,180,30,35063,4,15,322,0.38,1.62,10.3,285.5,0.93,2.47,1.68
"Ship 3","Bulk Carrier",02/18/20,6,180,30,35063,3.7,15.4,321,0.42,1.4,7.75,291,0.55,1.32,0.98
"Ship 3","Bulk Carrier",02/18/20,6,180,30,35063,4,14.6,318,0.42,1.37,5.75,310.5,0.67,1.77,1.19
"Ship 3","Bulk Carrier",02/18/20,6,180,30,35063,3.8,14.3,322,0.35,1.53,6.5,311.5,0.42,1.29,0.74
"Ship 3","Bulk Carrier",02/18/20,6,180,30,35063,3.7,14.8,319,0.33,1.85,10.25,109.5,0.42,1.32,0.75
"Ship 3","Bulk Carrier",02/18/20,6,180,30,35063,3.7,14.7,318,0.33,2.27,10.6,125.5,0.41,1.42,0.71
"Ship 3","Bulk Carrier",02/18/20,6,180,30,35063,3.6,14.6,321,0.35,2.67,15.75,123,0.32,1.01,0.52
"Ship 3","Bulk Carrier",02/18/20,6,180,30,35063,3.4,15.5,319,0.35,2.98,12.65,120,0.25,1.24,0.42
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,3.1,14,323,0.36,3.08,13.8,120.5,0.34,1.09,0.58
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,3.2,13.6,321,0.33,2.98,12.75,131,0.32,1.11,0.54
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,2.9,14,321,0.32,2.67,16,122,0.31,0.99,0.49
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,3,14,321,0.34,2.23,12.95,124,0.41,1.3,0.69
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,2.7,13.9,319,0.25,1.79,12.35,121,0.46,1.31,0.77
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,2.9,14.5,321,0.3,1.43,19,120.5,0.38,1.11,0.62
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,3.3,13.9,320,0.32,1.24,14.25,125.5,0.48,1.23,0.79
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,2.8,13.6,322,0.29,1.28,18.15,124,0.45,1.2,0.73
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,3,13.9,321,0.31,1.52,16.15,121.5,0.52,1.69,0.89
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,2.9,14.6,322,0.28,1.9,15.05,126,0.5,1.84,0.82
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,3.2,14.1,320,0.28,2.34,7.85,128.5,0.45,1.15,0.72
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,3.2,13.5,324,0.3,2.72,4.85,197.5,0.41,1.14,0.7
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,3.3,13.8,323,0.37,2.97,2.8,261.5,0.34,1.04,0.54
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,3,15.2,323,0.32,3.01,5.6,308.5,0.34,0.85,0.54
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,3.3,13.7,322,0.32,2.83,6.65,330,0.38,1.28,0.63
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,2.7,13.8,323,0.31,2.48,7.8,292.5,0.53,1.49,0.85
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,3,14.5,323,0.29,2.02,12.2,277,0.64,1.58,1.03
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,3,13.8,324,0.31,1.61,11.6,266.5,0.62,1.5,0.98
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,3.2,14,322,0.26,1.34,15.65,264,0.56,1.35,0.93
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,2.5,13.2,322,0.28,1.28,13.65,240,0.51,1.32,0.83
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,2.8,13.3,324,0.33,1.47,13.1,190,0.52,1.58,0.88
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,2.6,12.8,321,0.28,1.86,18.2,196,0.43,1.15,0.71
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,2.9,13.3,322,0.31,2.34,20.45,198,0.37,1.11,0.62
"Ship 3","Bulk Carrier",02/19/20,6,180,30,35063,2.8,13.1,322,0.25,2.82,21.7,191.5,0.31,0.98,0.53
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,2.6,13.2,320,0.29,3.19,22.05,194,0.33,0.74,0.52
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,2.8,13.2,320,0.33,3.32,29.6,193,0.29,0.9,0.48
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,2.8,13.2,319,0.4,3.21,28.7,192.5,0.29,0.94,0.48
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,2.9,12.1,316,0.29,2.85,30.8,188.5,0.31,0.94,0.52
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,2.5,13.5,318,0.37,2.33,30.85,159,0.35,1.09,0.58
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,2.6,12.8,316,0.3,1.79,29.3,147.5,0.31,1.03,0.52
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,2.7,13.2,316,0.28,1.35,27.05,151.5,0.33,0.88,0.5
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,2.5,13,317,0.26,1.15,30.85,172.5,0.34,0.86,0.53
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,2.5,12.9,316,0.31,1.2,29.55,183.5,0.32,0.93,0.52
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,2.6,12.9,315,0.29,1.49,25.85,191.5,0.57,1.44,0.96
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,2.7,12.9,315,0.26,1.94,33.85,190,0.32,1.27,0.57
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,2.7,12.8,313,0.3,2.46,28.2,189.5,0.32,1,0.54
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,2.9,12.6,313,0.33,2.89,17.75,193.5,0.39,1.15,0.66
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,3.2,12.4,313,0.34,3.18,15.9,192.5,0.32,0.94,0.52
"Ship 3","Bulk Carrier",02/20/20,6,180,30,35063,2.8,12.3,313,0.35,3.18,12.75,340,0.42,1.09,0.67
