"ship","type","time","zone","length","breath","dwt","h_s","t_p","dir","h_sm","h_0","wind_speed","wind_dir","mov_avg","mov_max","mov_sig"
"Ship 31","General Cargo",02/02/16 11:00 AM,4,125.2,16.4,8049,3.6,13.7,314,0.4,2.69,19,230,0.27,0.62,0.4
"Ship 31","General Cargo",02/02/16 12:00 PM,4,125.2,16.4,8049,3.59,13.2,312,0.34,2.44,15,258,0.26,0.56,0.38
"Ship 31","General Cargo",02/02/16 01:00 PM,4,125.2,16.4,8049,3.81,13.6,313,0.34,2.13,18,273,0.24,0.59,0.36
"Ship 31","General Cargo",02/02/16 02:00 PM,4,125.2,16.4,8049,3.88,13.9,313,0.34,1.84,16,272,0.25,0.71,0.37
"Ship 31","General Cargo",02/02/16 03:00 PM,4,125.2,16.4,8049,3.62,13,313,0.33,1.62,19,280,0.24,0.56,0.35
"Ship 31","General Cargo",02/02/16 04:00 PM,4,125.2,16.4,8049,3.54,12.6,318,0.34,1.53,17,269,0.24,0.51,0.36
"Ship 31","General Cargo",02/02/16 05:00 PM,4,125.2,16.4,8049,3.51,11.8,315,0.33,1.59,14,244,0.24,0.47,0.35
"Ship 31","General Cargo",02/02/16 06:00 PM,4,125.2,16.4,8049,3.58,12.5,314,0.35,1.8,14,250,0.28,0.65,0.43
"Ship 31","General Cargo",02/02/16 07:00 PM,4,125.2,16.4,8049,3.68,12.2,320,0.31,2.07,18,185,0.29,0.73,0.44
"Ship 31","General Cargo",02/02/16 08:00 PM,4,125.2,16.4,8049,3.61,12.5,319,0.36,2.37,18,67,0.29,0.77,0.43
"Ship 31","General Cargo",02/02/16 09:00 PM,4,125.2,16.4,8049,3.19,12.4,316,0.31,2.62,20,90,0.26,0.71,0.4
"Ship 31","General Cargo",02/02/16 10:00 PM,4,125.2,16.4,8049,3.51,12.7,316,0.33,2.76,19,64,0.27,0.57,0.4
"Ship 31","General Cargo",02/02/16 11:00 PM,4,125.2,16.4,8049,3.28,12.8,316,0.3,2.76,16,42,0.28,0.7,0.41
"Ship 31","General Cargo",02/03/16 12:00 AM,4,125.2,16.4,8049,3.22,12.4,316,0.28,2.61,14,34,0.27,0.59,0.41
"Ship 31","General Cargo",02/03/16 01:00 AM,4,125.2,16.4,8049,3.53,12.4,320,0.3,2.35,13,34,0.28,0.65,0.42
"Ship 31","General Cargo",02/03/16 02:00 AM,4,125.2,16.4,8049,3.41,11.5,315,0.3,2.02,15,57,0.26,0.64,0.39
"Ship 31","General Cargo",02/03/16 03:00 AM,4,125.2,16.4,8049,3.61,12.4,316,0.33,1.73,16,73,0.26,0.69,0.4
"Ship 41","Bulkcarrier",02/11/16 06:00 PM,4,187,28.6,37000,2.46,11.3,316,0.14,3.97,31,252,0.2,0.53,0.32
"Ship 41","Bulkcarrier",02/11/16 07:00 PM,4,187,28.6,37000,2.43,11.1,313,0.16,3.48,24,248,0.18,0.51,0.29
"Ship 41","Bulkcarrier",02/11/16 08:00 PM,4,187,28.6,37000,2.61,12,314,0.17,2.68,44,231,0.17,0.49,0.27
"Ship 41","Bulkcarrier",02/11/16 09:00 PM,4,187,28.6,37000,3.03,12.1,316,0.14,1.78,45,232,0.18,0.45,0.27
"Ship 41","Bulkcarrier",02/11/16 10:00 PM,4,187,28.6,37000,2.55,11,317,0.15,1.02,31,253,0.15,0.4,0.24
"Ship 41","Bulkcarrier",02/11/16 11:00 PM,4,187,28.6,37000,2.77,11,314,0.14,0.63,32,259,0.15,0.36,0.24
"Ship 41","Bulkcarrier",02/12/16 12:00 AM,4,187,28.6,37000,2.76,10.9,309,0.15,0.69,31,268,0.14,0.37,0.23
"Ship 41","Bulkcarrier",02/12/16 01:00 AM,4,187,28.6,37000,2.58,10.9,305,0.13,1.19,36,267,0.16,0.37,0.24
"Ship 41","Bulkcarrier",02/12/16 02:00 AM,4,187,28.6,37000,2.59,10.3,305,0.15,2,35,264,0.2,0.41,0.3
"Ship 41","Bulkcarrier",02/12/16 03:00 AM,4,187,28.6,37000,2.56,9.7,309,0.13,2.92,40,269,0.19,0.58,0.29
"Ship 41","Bulkcarrier",02/12/16 04:00 AM,4,187,28.6,37000,2.82,10.1,307,0.13,3.75,40,272,0.21,0.46,0.31
"Ship 41","Bulkcarrier",02/12/16 05:00 AM,4,187,28.6,37000,3.04,10,305,0.15,4.26,39,271,0.2,0.49,0.31
"Ship 41","Bulkcarrier",02/12/16 06:00 AM,4,187,28.6,37000,2.83,9.4,309,0.17,4.35,37,270,0.25,0.6,0.37
"Ship 41","Bulkcarrier",02/12/16 07:00 AM,4,187,28.6,37000,2.96,8.8,307,0.16,4,32,269,0.22,0.54,0.34
"Ship 41","Bulkcarrier",02/12/16 08:00 AM,4,187,28.6,37000,2.84,9.6,311,0.15,3.28,26,268,0.23,0.47,0.35
"Ship 41","Bulkcarrier",02/12/16 09:00 AM,4,187,28.6,37000,2.92,9.1,309,0.13,2.34,27,269,0.19,0.4,0.29
"Ship 41","Bulkcarrier",02/12/16 10:00 AM,4,187,28.6,37000,3.02,9.8,308,0.13,1.43,31,270,0.16,0.44,0.25
"Ship 41","Bulkcarrier",02/12/16 11:00 AM,4,187,28.6,37000,2.82,10,305,0.14,0.81,35,273,0.16,0.38,0.25
"Ship 41","Bulkcarrier",02/12/16 12:00 PM,4,187,28.6,37000,2.66,9.3,307,0.13,0.63,33,273,0.16,0.41,0.25
"Ship 41","Bulkcarrier",02/12/16 01:00 PM,4,187,28.6,37000,2.71,9.3,313,0.14,0.91,36,273,0.15,0.35,0.23
"Ship 41","Bulkcarrier",02/12/16 02:00 PM,4,187,28.6,37000,2.71,8.9,310,0.16,1.54,36,272,0.17,0.38,0.26
"Ship 41","Bulkcarrier",02/12/16 03:00 PM,4,187,28.6,37000,2.67,9.3,309,0.13,2.36,34,271,0.18,0.4,0.26
"Ship 41","Bulkcarrier",02/12/16 04:00 PM,4,187,28.6,37000,2.62,8.8,305,0.18,3.16,34,271,0.23,0.59,0.34
"Ship 41","Bulkcarrier",02/12/16 05:00 PM,4,187,28.6,37000,2.69,10.2,306,0.17,3.76,33,267,0.21,0.58,0.33
"Ship 41","Bulkcarrier",02/12/16 06:00 PM,4,187,28.6,37000,2.51,9.1,305,0.17,4.01,30,258,0.21,0.48,0.32
"Ship 41","Bulkcarrier",02/12/16 07:00 PM,4,187,28.6,37000,2.88,9.3,309,0.21,3.85,36,261,0.2,0.45,0.3
"Ship 41","Bulkcarrier",02/12/16 08:00 PM,4,187,28.6,37000,2.8,9,307,0.18,3.32,36,266,0.2,0.46,0.3
"Ship 41","Bulkcarrier",02/12/16 09:00 PM,4,187,28.6,37000,2.91,9.2,310,0.16,2.55,36,261,0.18,0.41,0.27
"Ship 41","Bulkcarrier",02/12/16 10:00 PM,4,187,28.6,37000,2.91,9.1,307,0.17,1.73,36,263,0.18,0.56,0.27
"Ship 41","Bulkcarrier",02/12/16 11:00 PM,4,187,28.6,37000,3.16,9,310,0.17,1.09,40,268,0.17,0.42,0.26
"Ship 41","Bulkcarrier",02/13/16 12:00 AM,4,187,28.6,37000,3.02,9.7,315,0.17,0.8,40,268,0.17,0.4,0.25
"Ship 41","Bulkcarrier",02/13/16 01:00 AM,4,187,28.6,37000,2.96,9.4,307,0.17,0.94,42,271,0.18,0.39,0.27
"Ship 41","Bulkcarrier",02/13/16 02:00 AM,4,187,28.6,37000,3.02,9.7,309,0.21,1.45,43,272,0.18,0.47,0.28
"Ship 41","Bulkcarrier",02/13/16 03:00 AM,4,187,28.6,37000,3.02,9.7,307,0.2,2.21,37,268,0.2,0.45,0.3
"Ship 41","Bulkcarrier",02/13/16 04:00 AM,4,187,28.6,37000,3.26,10.1,310,0.22,3.04,38,267,0.22,0.44,0.32
"Ship 41","Bulkcarrier",02/13/16 05:00 AM,4,187,28.6,37000,3.23,9.8,312,0.24,3.73,35,264,0.23,0.5,0.35
"Ship 41","Bulkcarrier",02/13/16 06:00 AM,4,187,28.6,37000,3.44,9.5,309,0.2,4.12,33,264,0.22,0.57,0.36
"Ship 41","Bulkcarrier",02/13/16 07:00 AM,4,187,28.6,37000,3.73,9.5,308,0.23,4.11,33,262,0.25,0.6,0.39
"Ship 41","Bulkcarrier",02/13/16 08:00 AM,4,187,28.6,37000,3.71,11.6,312,0.24,3.72,29,251,0.24,0.58,0.38
"Ship 41","Bulkcarrier",02/13/16 09:00 AM,4,187,28.6,37000,3.6,11.1,311,0.24,3.02,28,244,0.25,0.67,0.38
"Ship 41","Bulkcarrier",02/13/16 10:00 AM,4,187,28.6,37000,3.86,10.2,314,0.23,2.17,24,256,0.24,0.56,0.36
"Ship 41","Bulkcarrier",02/13/16 11:00 AM,4,187,28.6,37000,4.31,10.6,313,0.2,1.41,25,258,0.2,0.55,0.3
"Ship 41","Bulkcarrier",02/13/16 12:00 PM,4,187,28.6,37000,3.77,10.4,316,0.23,0.95,22,269,0.21,0.43,0.32
"Ship 41","Bulkcarrier",02/13/16 01:00 PM,4,187,28.6,37000,4.11,10,318,0.22,0.9,20,271,0.2,0.47,0.32
"Ship 41","Bulkcarrier",02/13/16 02:00 PM,4,187,28.6,37000,4.17,11.3,321,0.26,1.24,19,259,0.22,0.51,0.35
"Ship 41","Bulkcarrier",02/13/16 03:00 PM,4,187,28.6,37000,4.22,11.6,321,0.26,1.86,51,267,0.24,0.46,0.36
"Ship 41","Bulkcarrier",02/13/16 04:00 PM,4,187,28.6,37000,4.51,11.1,316,0.26,2.61,51,271,0.27,0.6,0.41
"Ship 41","Bulkcarrier",02/13/16 05:00 PM,4,187,28.6,37000,5.05,12.4,320,0.31,3.3,54,269,0.26,0.67,0.4
"Ship 41","Bulkcarrier",02/13/16 06:00 PM,4,187,28.6,37000,4.88,12.4,314,0.34,3.77,52,269,0.32,0.95,0.5
"Ship 41","Bulkcarrier",02/13/16 07:00 PM,4,187,28.6,37000,4.94,12.4,318,0.36,3.92,51,288,0.32,1.01,0.5
"Ship 41","Bulkcarrier",02/13/16 08:00 PM,4,187,28.6,37000,5.36,11.3,314,0.34,3.68,40,300,0.31,0.61,0.47
"Ship 41","Bulkcarrier",02/13/16 09:00 PM,4,187,28.6,37000,5.22,11.4,315,0.33,3.15,41,295,0.28,0.61,0.42
"Ship 41","Bulkcarrier",02/13/16 10:00 PM,4,187,28.6,37000,4.97,12.3,316,0.28,2.44,39,283,0.24,0.57,0.38
"Ship 41","Bulkcarrier",02/13/16 11:00 PM,4,187,28.6,37000,4.88,11.6,314,0.25,1.71,32,268,0.26,0.59,0.39
"Ship 41","Bulkcarrier",02/14/16 12:00 AM,4,187,28.6,37000,4.65,11.6,316,0.24,1.2,30,265,0.27,0.62,0.42
"Ship 41","Bulkcarrier",02/14/16 01:00 AM,4,187,28.6,37000,3.92,10.6,321,0.23,1.01,30,247,0.21,0.51,0.32
"Ship 41","Bulkcarrier",02/14/16 02:00 AM,4,187,28.6,37000,4.65,11.1,316,0.22,1.18,32,235,0.22,0.42,0.34
"Ship 41","Bulkcarrier",02/14/16 03:00 AM,4,187,28.6,37000,4.29,11.5,318,0.19,1.69,42,247,0.23,0.63,0.37
"Ship 41","Bulkcarrier",02/14/16 04:00 AM,4,187,28.6,37000,4.37,11.1,313,0.19,2.41,57,281,0.25,0.55,0.38
"Ship 41","Bulkcarrier",02/14/16 05:00 AM,4,187,28.6,37000,4.82,11.1,313,0.19,3.11,52,311,0.28,0.67,0.41
"Ship 41","Bulkcarrier",02/14/16 06:00 AM,4,187,28.6,37000,5.4,11,314,0.24,3.65,50,315,0.32,0.77,0.48
"Ship 41","Bulkcarrier",02/14/16 07:00 AM,4,187,28.6,37000,5.21,10.1,315,0.26,3.91,49,307,0.33,1.03,0.51
"Ship 41","Bulkcarrier",02/14/16 08:00 AM,4,187,28.6,37000,5.34,10.7,315,0.3,3.85,43,316,0.29,0.82,0.45
"Ship 41","Bulkcarrier",02/14/16 09:00 AM,4,187,28.6,37000,5.38,10.5,316,0.3,3.47,40,318,0.31,0.73,0.47
"Ship 41","Bulkcarrier",02/14/16 10:00 AM,4,187,28.6,37000,5.83,9.2,317,0.23,2.84,42,315,0.3,0.8,0.46
"Ship 41","Bulkcarrier",02/14/16 11:00 AM,4,187,28.6,37000,4.86,9.5,319,0.24,2.09,34,290,0.25,0.81,0.43
"Ship 41","Bulkcarrier",02/14/16 12:00 PM,4,187,28.6,37000,4.87,9.8,318,0.22,1.46,46,310,0.25,0.71,0.38
"Ship 41","Bulkcarrier",02/14/16 01:00 PM,4,187,28.6,37000,5.23,9.3,316,0.22,1.11,45,314,0.27,0.72,0.41
"Ship 41","Bulkcarrier",02/14/16 02:00 PM,4,187,28.6,37000,5.81,10.4,319,0.23,1.09,46,310,0.28,0.61,0.42
"Ship 41","Bulkcarrier",02/14/16 03:00 PM,4,187,28.6,37000,5.47,10.4,316,0.23,1.38,47,314,0.26,0.94,0.41
"Ship 41","Bulkcarrier",02/14/16 04:00 PM,4,187,28.6,37000,5.99,11.1,314,0.27,1.9,48,314,0.29,0.73,0.44
"Ship 41","Bulkcarrier",02/14/16 05:00 PM,4,187,28.6,37000,6.23,12.2,318,0.32,2.51,49,313,0.33,0.77,0.5
"Ship 41","Bulkcarrier",02/14/16 06:00 PM,4,187,28.6,37000,6.24,11.3,316,0.37,3.08,57,314,0.32,1.09,0.5
"Ship 41","Bulkcarrier",02/14/16 07:00 PM,4,187,28.6,37000,7.57,11.8,321,0.37,3.45,53,323,0.33,0.84,0.5
"Ship 41","Bulkcarrier",02/14/16 08:00 PM,4,187,28.6,37000,7.14,12.2,316,0.42,3.52,48,301,0.35,0.7,0.53
"Ship 41","Bulkcarrier",02/14/16 09:00 PM,4,187,28.6,37000,8.08,12.5,324,0.5,3.3,38,251,0.37,0.87,0.53
"Ship 41","Bulkcarrier",02/14/16 10:00 PM,4,187,28.6,37000,7.29,12.5,323,0.53,2.85,41,125,0.34,0.76,0.51
"Ship 41","Bulkcarrier",02/14/16 11:00 PM,4,187,28.6,37000,8.95,13.5,326,0.58,2.23,37,93,0.29,0.66,0.45
"Ship 41","Bulkcarrier",02/15/16 12:00 AM,4,187,28.6,37000,7.79,12.6,332,0.54,1.61,36,86,0.3,0.78,0.49
"Ship 41","Bulkcarrier",02/15/16 01:00 AM,4,187,28.6,37000,8.74,12.5,328,0.5,1.17,36,47,0.31,0.62,0.45
"Ship 41","Bulkcarrier",02/15/16 02:00 AM,4,187,28.6,37000,7.99,13,328,0.63,1.01,39,39,0.27,0.79,0.43
"Ship 41","Bulkcarrier",02/15/16 03:00 AM,4,187,28.6,37000,8.15,14.1,326,0.58,1.14,39,51,0.28,0.61,0.43
"Ship 41","Bulkcarrier",02/15/16 04:00 AM,4,187,28.6,37000,8.17,14,327,0.55,1.52,43,40,0.29,0.64,0.44
"Ship 41","Bulkcarrier",02/15/16 05:00 AM,4,187,28.6,37000,7.55,13.1,329,0.45,2.05,41,32,0.27,0.63,0.4
"Ship 41","Bulkcarrier",02/15/16 06:00 AM,4,187,28.6,37000,7.04,13.5,331,0.46,2.6,46,29,0.3,0.62,0.44
"Ship 41","Bulkcarrier",02/15/16 07:00 AM,4,187,28.6,37000,7.21,13.4,329,0.45,3.06,46,29,0.27,0.62,0.42
"Ship 41","Bulkcarrier",02/15/16 08:00 AM,4,187,28.6,37000,6.28,11.6,333,0.4,3.29,45,34,0.32,0.74,0.5
"Ship 41","Bulkcarrier",02/15/16 09:00 AM,4,187,28.6,37000,6.65,12.5,332,0.43,3.24,44,31,0.33,0.9,0.53
"Ship 41","Bulkcarrier",02/15/16 10:00 AM,4,187,28.6,37000,6.82,12.5,332,0.38,2.93,43,32,0.29,0.6,0.44
"Ship 41","Bulkcarrier",02/15/16 11:00 AM,4,187,28.6,37000,6.34,12.5,333,0.39,2.41,39,34,0.27,0.58,0.41
"Ship 41","Bulkcarrier",02/15/16 12:00 PM,4,187,28.6,37000,5.38,12.3,334,0.32,1.82,34,36,0.27,0.6,0.41
"Ship 41","Bulkcarrier",02/15/16 01:00 PM,4,187,28.6,37000,5.37,12.1,330,0.3,1.31,33,36,0.28,0.58,0.42
"Ship 41","Bulkcarrier",02/15/16 02:00 PM,4,187,28.6,37000,5.49,12.2,329,0.32,1.02,31,34,0.27,0.59,0.4
"Ship 41","Bulkcarrier",02/15/16 03:00 PM,4,187,28.6,37000,4.62,12.3,331,0.27,0.99,30,35,0.27,0.71,0.43
"Ship 41","Bulkcarrier",02/15/16 04:00 PM,4,187,28.6,37000,5.04,11.9,330,0.36,1.21,29,38,0.26,0.58,0.39
"Ship 41","Bulkcarrier",02/15/16 05:00 PM,4,187,28.6,37000,4.85,12.1,329,0.25,1.61,31,38,0.26,0.52,0.4
"Ship 41","Bulkcarrier",02/15/16 06:00 PM,4,187,28.6,37000,4.37,12,332,0.23,2.1,33,41,0.28,0.57,0.41
"Ship 41","Bulkcarrier",02/15/16 07:00 PM,4,187,28.6,37000,4.43,11.3,327,0.23,2.56,29,40,0.24,0.54,0.38
"Ship 41","Bulkcarrier",02/15/16 08:00 PM,4,187,28.6,37000,3.97,11.1,329,0.24,2.87,34,49,0.23,0.53,0.35
"Ship 41","Bulkcarrier",02/15/16 09:00 PM,4,187,28.6,37000,3.66,10.5,333,0.22,2.99,35,54,0.25,0.59,0.38
"Ship 41","Bulkcarrier",02/15/16 10:00 PM,4,187,28.6,37000,3.76,11,334,0.23,2.88,31,57,0.23,0.52,0.37
"Ship 41","Bulkcarrier",02/15/16 11:00 PM,4,187,28.6,37000,3.46,11.2,333,0.2,2.55,25,59,0.24,0.56,0.35
"Ship 41","Bulkcarrier",02/16/16 12:00 AM,4,187,28.6,37000,3.35,10.9,331,0.19,2.07,28,56,0.25,0.61,0.39
"Ship 41","Bulkcarrier",02/16/16 01:00 AM,4,187,28.6,37000,3.47,10.9,334,0.18,1.56,29,52,0.21,0.5,0.32
"Ship 41","Bulkcarrier",02/16/16 02:00 AM,4,187,28.6,37000,3.2,10.6,336,0.18,1.18,23,67,0.2,0.49,0.32
"Ship 41","Bulkcarrier",02/16/16 03:00 AM,4,187,28.6,37000,3.33,10.6,331,0.26,1.01,20,69,0.2,0.54,0.31
"Ship 41","Bulkcarrier",02/16/16 04:00 AM,4,187,28.6,37000,3.05,10.7,336,0.14,1.07,13,123,0.21,0.49,0.33
"Ship 41","Bulkcarrier",02/16/16 05:00 AM,4,187,28.6,37000,2.89,11,329,0.16,1.34,14,143,0.23,0.48,0.35
"Ship 41","Bulkcarrier",02/16/16 06:00 AM,4,187,28.6,37000,2.69,10.4,331,0.16,1.76,13,150,0.24,0.62,0.37
"Ship 41","Bulkcarrier",02/16/16 07:00 AM,4,187,28.6,37000,2.98,11,324,0.15,2.22,13,148,0.21,0.56,0.34
"Ship 41","Bulkcarrier",02/16/16 08:00 AM,4,187,28.6,37000,2.72,9.8,329,0.14,2.63,13,145,0.23,0.5,0.34
"Ship 41","Bulkcarrier",02/16/16 09:00 AM,4,187,28.6,37000,2.9,11,328,0.16,2.89,14,108,0.24,0.49,0.36
"Ship 41","Bulkcarrier",02/16/16 10:00 AM,4,187,28.6,37000,2.45,10.3,327,0.16,2.94,16,56,0.21,0.61,0.31
"Ship 41","Bulkcarrier",02/16/16 11:00 AM,4,187,28.6,37000,2.32,10.3,328,0.15,2.76,11,39,0.2,0.53,0.32
"Ship 41","Bulkcarrier",02/16/16 12:00 PM,4,187,28.6,37000,2.22,10,328,0.14,2.39,12,40,0.2,0.53,0.33
"Ship 41","Bulkcarrier",02/16/16 01:00 PM,4,187,28.6,37000,2.61,10,325,0.13,1.91,9,36,0.19,0.38,0.28
"Ship 41","Bulkcarrier",02/16/16 02:00 PM,4,187,28.6,37000,2.31,10.9,326,0.13,1.48,11,39,0.18,0.45,0.27
"Ship 41","Bulkcarrier",02/16/16 03:00 PM,4,187,28.6,37000,2.3,9.2,329,0.13,1.2,13,38,0.18,0.43,0.28
"Ship 41","Bulkcarrier",02/16/16 04:00 PM,4,187,28.6,37000,2.51,10.1,324,0.12,1.14,15,38,0.17,0.39,0.27
"Ship 41","Bulkcarrier",02/16/16 05:00 PM,4,187,28.6,37000,2.23,10,326,0.11,1.28,13,36,0.17,0.39,0.26
"Ship 41","Bulkcarrier",02/16/16 06:00 PM,4,187,28.6,37000,1.94,9.6,327,0.12,1.6,11,56,0.18,0.53,0.28
"Ship 41","Bulkcarrier",02/16/16 07:00 PM,4,187,28.6,37000,1.96,9.8,323,0.12,2.01,10,89,0.16,0.36,0.24
"Ship 41","Bulkcarrier",02/16/16 08:00 PM,4,187,28.6,37000,1.87,11.2,314,0.1,2.43,11,127,0.16,0.38,0.25
"Ship 41","Bulkcarrier",02/16/16 09:00 PM,4,187,28.6,37000,1.92,11.1,313,0.11,2.76,12,146,0.17,0.39,0.26
"Ship 41","Bulkcarrier",02/16/16 10:00 PM,4,187,28.6,37000,1.76,11.4,314,0.1,2.95,9,154,0.16,0.43,0.26
"Ship 41","Bulkcarrier",02/16/16 11:00 PM,4,187,28.6,37000,1.75,10.3,315,0.1,2.94,13,158,0.15,0.39,0.24
"Ship 41","Bulkcarrier",02/17/16 12:00 AM,4,187,28.6,37000,1.69,10.2,314,0.1,2.73,13,149,0.18,0.46,0.27
"Ship 41","Bulkcarrier",02/17/16 01:00 AM,4,187,28.6,37000,1.76,11,315,0.09,2.35,12,162,0.16,0.37,0.25
"Ship 41","Bulkcarrier",02/17/16 02:00 AM,4,187,28.6,37000,1.74,10.9,310,0.09,1.89,13,156,0.15,0.38,0.23
"Ship 41","Bulkcarrier",02/17/16 03:00 AM,4,187,28.6,37000,1.49,10.6,312,0.09,1.5,17,197,0.14,0.33,0.22
"Ship 41","Bulkcarrier",02/17/16 04:00 AM,4,187,28.6,37000,1.56,11,314,0.09,1.26,30,220,0.15,0.36,0.24
"Ship 41","Bulkcarrier",02/17/16 05:00 AM,4,187,28.6,37000,1.7,11,312,0.08,1.23,30,221,0.14,0.29,0.2
"Ship 41","Bulkcarrier",02/17/16 06:00 AM,4,187,28.6,37000,1.59,10.5,314,0.09,1.41,28,216,0.14,0.36,0.22
"Ship 41","Bulkcarrier",02/17/16 07:00 AM,4,187,28.6,37000,1.52,10.2,311,0.09,1.75,29,209,0.14,0.33,0.22
"Ship 41","Bulkcarrier",02/17/16 08:00 AM,4,187,28.6,37000,1.8,10.3,308,0.09,2.19,33,214,0.15,0.38,0.23
"Ship 41","Bulkcarrier",02/17/16 09:00 AM,4,187,28.6,37000,1.65,10.1,306,0.09,2.62,36,212,0.17,0.37,0.26
"Ship 41","Bulkcarrier",02/17/16 10:00 AM,4,187,28.6,37000,1.81,10.9,303,0.1,2.93,47,210,0.17,0.37,0.26
"Ship 41","Bulkcarrier",02/17/16 11:00 AM,4,187,28.6,37000,1.73,10.4,294,0.1,3.07,55,215,0.16,0.41,0.25
"Ship 41","Bulkcarrier",02/17/16 12:00 PM,4,187,28.6,37000,1.95,10.5,300,0.12,3.01,35,260,0.18,0.4,0.28
"Ship 41","Bulkcarrier",02/17/16 01:00 PM,4,187,28.6,37000,2.2,10.2,306,0.14,2.74,29,296,0.19,0.58,0.29
"Ship 41","Bulkcarrier",02/17/16 02:00 PM,4,187,28.6,37000,2.39,11.1,309,0.16,2.31,20,271,0.16,0.42,0.24
"Ship 41","Bulkcarrier",02/17/16 03:00 PM,4,187,28.6,37000,2.69,10.1,308,0.18,1.87,24,309,0.18,0.39,0.27
"Ship 41","Bulkcarrier",02/17/16 04:00 PM,4,187,28.6,37000,2.96,11.2,311,0.19,1.53,24,252,0.17,0.41,0.25
"Ship 41","Bulkcarrier",02/17/16 05:00 PM,4,187,28.6,37000,3.44,14,314,0.26,1.37,24,211,0.17,0.41,0.26
"Ship 41","Bulkcarrier",02/17/16 06:00 PM,4,187,28.6,37000,3.83,13.9,314,0.27,1.42,20,245,0.19,0.51,0.31
"Ship 41","Bulkcarrier",02/17/16 07:00 PM,4,187,28.6,37000,4.03,13.7,319,0.28,1.66,30,217,0.2,0.53,0.29
"Ship 41","Bulkcarrier",02/17/16 08:00 PM,4,187,28.6,37000,3.9,13.3,314,0.27,2.04,17,235,0.18,0.45,0.27
"Ship 41","Bulkcarrier",02/17/16 09:00 PM,4,187,28.6,37000,3.78,13.4,312,0.24,2.47,21,154,0.21,0.43,0.32
"Ship 41","Bulkcarrier",02/17/16 10:00 PM,4,187,28.6,37000,3.75,13.7,315,0.32,2.85,18,96,0.24,0.58,0.37
"Ship 41","Bulkcarrier",02/17/16 11:00 PM,4,187,28.6,37000,3.96,14.1,312,0.28,3.1,24,177,0.24,0.55,0.36
"Ship 41","Bulkcarrier",02/18/16 12:00 AM,4,187,28.6,37000,4.25,12.7,310,0.28,3.16,29,156,0.24,0.6,0.37
"Ship 41","Bulkcarrier",02/18/16 01:00 AM,4,187,28.6,37000,4.67,12.5,311,0.3,2.98,17,97,0.24,0.5,0.37
"Ship 41","Bulkcarrier",02/18/16 02:00 AM,4,187,28.6,37000,4.18,12.2,309,0.26,2.62,21,144,0.24,0.61,0.36
"Ship 41","Bulkcarrier",02/18/16 03:00 AM,4,187,28.6,37000,4.17,13.2,313,0.26,2.15,22,283,0.23,0.51,0.35
"Ship 41","Bulkcarrier",02/18/16 04:00 AM,4,187,28.6,37000,4.44,13.6,318,0.29,1.68,21,131,0.22,0.46,0.33
"Ship 41","Bulkcarrier",02/18/16 05:00 AM,4,187,28.6,37000,4.66,12.7,318,0.25,1.35,17,164,0.2,0.44,0.29
"Ship 41","Bulkcarrier",02/18/16 06:00 AM,4,187,28.6,37000,4.2,12.8,318,0.27,1.21,12,170,0.22,0.47,0.33
"Ship 41","Bulkcarrier",02/18/16 07:00 AM,4,187,28.6,37000,4.36,12.8,317,0.26,1.3,13,238,0.22,0.54,0.34
"Ship 41","Bulkcarrier",02/18/16 08:00 AM,4,187,28.6,37000,4.15,13.4,320,0.28,1.61,14,168,0.21,0.47,0.33
"Ship 41","Bulkcarrier",02/18/16 09:00 AM,4,187,28.6,37000,3.76,12,318,0.26,2.05,16,189,0.25,0.64,0.36
"Ship 41","Bulkcarrier",02/18/16 10:00 AM,4,187,28.6,37000,3.65,12.3,317,0.27,2.51,16,128,0.22,0.56,0.35
"Ship 41","Bulkcarrier",02/18/16 11:00 AM,4,187,28.6,37000,3.97,12.9,317,0.25,2.89,13,172,0.24,0.59,0.38
"Ship 41","Bulkcarrier",02/18/16 12:00 PM,4,187,28.6,37000,3.86,12.8,314,0.26,3.09,13,76,0.23,0.52,0.32
"Ship 41","Bulkcarrier",02/18/16 01:00 PM,4,187,28.6,37000,4.09,12.5,320,0.26,3.04,12,128,0.19,0.68,0.3
"Ship 41","Bulkcarrier",02/18/16 02:00 PM,4,187,28.6,37000,4.04,13.8,319,0.27,2.76,9,279,0.21,0.51,0.3
"Ship 41","Bulkcarrier",02/18/16 03:00 PM,4,187,28.6,37000,3.96,12.5,317,0.27,2.31,11,132,0.24,0.55,0.34
"Ship 37","Bulkcarrier",02/26/16 12:00 PM,5,225,32.26,75668,1.62,7.2,308,0.06,1.02,18,301,0.29,0.46,0.4
"Ship 37","Bulkcarrier",02/26/16 01:00 PM,5,225,32.26,75668,1.6,6.2,312,0.08,1.41,22,312,0.28,0.54,0.43
"Ship 37","Bulkcarrier",02/26/16 02:00 PM,5,225,32.26,75668,1.81,5.8,312,0.1,2.04,21,231,0.25,0.58,0.41
"Ship 37","Bulkcarrier",02/26/16 03:00 PM,5,225,32.26,75668,1.87,5.5,321,0.09,2.74,30,79,0.16,0.46,0.27
"Ship 37","Bulkcarrier",02/26/16 04:00 PM,5,225,32.26,75668,2.15,5.6,321,0.11,3.32,35,76,0.3,0.56,0.45
"Ship 37","Bulkcarrier",02/26/16 05:00 PM,5,225,32.26,75668,2.6,6.6,325,0.15,3.66,35,117,0.3,0.44,0.38
